UserID,University,StartTime,EndTime
4670,University of Vermont,11/04/2016,11/12/2018
4671,University of Hawai,5/13/2016,6/25/2018
4673,"University of Colorado, Denver",4/27/2016,6/25/2018
4675,Cornell University,6/14/2016,7/18/2019
4676,University of New Mexico,10/26/2017,7/17/2019
4685,"University of California, Los Angeles (UCLA)",12/13/2017,2/23/2019
4687,University of Pittsburgh,5/25/2016,6/14/2019
4688,University of Washington,11/08/2016,04/05/2020
4689,Princeton University,06/09/2017,04/05/2020
4690,University at Buffalo SUNY,5/24/2017,02/08/2019
4691,Yale University,12/17/2017,09/05/2019
4691,The Ohio State University,12/20/2016,1/27/2019
4692,Illinois Institute of Technology,11/01/2017,6/25/2018
4694,Columbia University,9/16/2016,11/23/2019
4695,North Carolina State University,11/02/2017,4/30/2018
4696,California Institute of Technology (Caltech),07/09/2016,9/29/2019
4696,The Ohio State University,4/14/2017,09/04/2018
4696,Lehigh University,07/08/2017,04/01/2018
4699,Texas A&M University,12/20/2017,6/28/2018
4700,Case Western Reserve University,6/15/2017,3/17/2018
4702,University of Oklahoma,7/19/2016,04/11/2019
4705,"University of California, San Diego (UCSD)",12/04/2016,07/10/2018
4705,Georgetown University,07/02/2017,3/30/2020
4705,Pennsylvania State University,10/02/2016,5/19/2019
4708,Northeastern University,5/25/2016,1/21/2020
4708,Michigan State University,10/11/2017,07/10/2018
4708,University of Minnesota,05/02/2017,4/19/2018
4712,University of Iowa,3/29/2017,11/22/2018
4712,University of Texas at Austin,2/26/2017,8/20/2018
4712,Howard University,12/29/2017,04/08/2018
4713,University of Connecticut,12/13/2016,5/20/2018
4713,University of Washington,8/16/2017,01/12/2019
4714,Boston University,08/01/2016,6/27/2018
4714,"University of California, Riverside",6/22/2016,04/04/2020
4715,University of Hawai,12/30/2016,3/27/2018
4717,University of Utah,3/20/2017,4/20/2018
4718,"The University of Tennessee, Knoxville",12/15/2016,5/22/2019
4719,University at Buffalo SUNY,10/29/2017,4/13/2019
4719,Northeastern University,07/10/2016,12/27/2019
4722,"The University of Tennessee, Knoxville",1/15/2017,11/28/2019
4722,Johns Hopkins University,09/02/2016,08/09/2018
4723,"University of California, Santa Cruz",6/28/2016,6/21/2018
4723,The Katz School at Yeshiva University,5/19/2017,12/25/2018
4723,"Stony Brook University, State University of New York",12/16/2016,02/10/2020
4724,George Washington University,10/22/2017,2/22/2018
4724,Cornell University,1/19/2017,05/02/2018
4725,"University of California, Berkeley (UCB)",12/05/2016,02/02/2020
4726,University of Texas Dallas,10/31/2017,11/06/2019
4726,Brandeis University,7/20/2017,04/02/2020
4730,University of Kansas,4/30/2017,4/24/2018
4730,University of Florida,7/17/2016,2/14/2018
4731,University of Wisconsin-Madison,10/22/2016,2/16/2018
4731,University of Massachusetts Amherst,3/22/2017,12/16/2018
4731,University of Miami,10/20/2016,4/26/2020
4732,Boston University,7/24/2016,1/29/2020
4732,University of Texas Dallas,10/12/2016,4/13/2019
4739,Lehigh University,4/27/2016,2/24/2019
4739,Michigan State University,4/27/2017,1/14/2020
4740,The University of Georgia,07/09/2017,10/22/2018
4740,University of New Mexico,8/24/2017,12/14/2018
4742,"University of California, Santa Barbara (UCSB)",08/09/2017,08/11/2018
4742,Washington University in St. Louis,06/01/2016,12/17/2018
4744,Harvard University,1/18/2017,04/07/2018
4744,University of Kansas,12/15/2016,01/08/2020
4752,Indiana University Bloomington,7/13/2016,1/23/2019
4752,"University of California, Berkeley (UCB)",9/22/2016,4/28/2019
4754,Rutgers University - New Brunswick,11/14/2016,5/16/2019
4754,"University of California, Los Angeles (UCLA)",08/05/2016,11/27/2019
4757,"The University of Tennessee, Knoxville",11/05/2017,05/08/2019
4757,The University of Georgia,10/27/2016,05/02/2018
4757,University of Chicago,6/18/2017,10/05/2018
4758,Georgetown University,07/10/2017,1/15/2019
4759,North Carolina State University,9/16/2016,10/13/2018
4762,University of Michigan,11/11/2017,02/08/2018
4764,Boston University,11/18/2017,10/13/2018
4765,Carnegie Mellon University,12/05/2016,2/26/2020
4767,Iowa State University,11/20/2017,10/16/2019
4770,The Ohio State University,01/05/2017,5/17/2018
4771,Michigan State University,1/21/2017,04/09/2019
4771,The Ohio State University,01/12/2017,07/12/2018
4771,"University of Colorado, Denver",10/05/2016,01/02/2019
4773,University of Texas at Austin,12/10/2017,10/04/2018
4774,University of Miami,08/08/2017,06/11/2018
4780,Brown University,11/22/2017,6/17/2019
4782,"University of California, Irvine",10/10/2017,3/16/2018
4785,The Katz School at Yeshiva University,11/17/2016,03/05/2020
4786,"University of Maryland, College Park",8/17/2017,08/09/2019
4786,North Carolina State University,12/16/2017,06/10/2018
4787,The Ohio State University,07/07/2017,04/05/2018
4787,George Washington University,6/24/2017,12/12/2018
4788,Rutgers University - New Brunswick,9/25/2017,08/06/2019
4790,University of Illinois at Urbana-Champaign,06/05/2016,9/20/2019
4792,Northeastern University,12/31/2017,7/22/2018
4792,Stanford University,10/10/2017,08/10/2018
4792,University of Washington,11/09/2017,6/24/2018
4795,The Katz School at Yeshiva University,6/28/2016,8/18/2019
4795,University of Chicago,3/21/2017,06/01/2018
4795,Michigan State University,8/15/2017,3/22/2018
4797,Northwestern University,6/15/2017,09/05/2019
4797,University of Delaware,12/23/2016,02/08/2019
4799,Oregon State University,2/28/2017,8/28/2019
4802,Boston College,02/01/2017,02/09/2018
4802,Washington University in St. Louis,3/22/2017,05/12/2018
4803,Boston University,6/15/2017,8/19/2018
4803,Princeton University,02/05/2017,04/08/2018
4803,New York University,06/11/2016,6/25/2019
4805,Tulane University,10/15/2016,1/20/2019
4807,University of Florida,10/10/2016,3/26/2018
4807,Florida State University,8/29/2016,07/01/2018
4807,"University of Colorado, Denver",06/02/2017,02/03/2020
4808,"University of North Carolina, Chapel Hill",04/01/2017,08/11/2018
4808,Brown University,6/16/2016,09/02/2019
4809,Illinois Institute of Technology,10/04/2017,04/08/2018
4812,University of Illinois at Urbana-Champaign,4/14/2017,10/22/2019
4815,"University of Illinois, Chicago (UIC)",09/03/2016,3/26/2019
4815,University of Texas at Austin,12/28/2017,10/19/2018
4816,Dartmouth College,04/09/2017,1/26/2019
4816,University of Texas Dallas,05/06/2017,01/03/2019
4816,University of New Mexico,08/08/2016,11/07/2019
4821,Northwestern University,09/09/2017,04/07/2018
4821,"Stony Brook University, State University of New York",12/05/2017,01/02/2019
4822,Northeastern University,11/28/2016,12/16/2019
4823,University of Southern California,09/05/2016,11/25/2019
4823,University of Iowa,8/28/2016,12/23/2019
4825,Brandeis University,02/10/2017,08/10/2019
4825,Northwestern University,12/22/2017,5/30/2019
4825,"University of Colorado, Denver",07/08/2017,1/24/2019
4829,University of Pennsylvania,2/28/2017,10/29/2018
4829,Rutgers University - New Brunswick,5/15/2016,5/17/2018
4831,Virginia Polytechnic Institute and State University,5/30/2017,03/11/2019
4836,University of Pennsylvania,04/04/2017,12/06/2019
4836,The Katz School at Yeshiva University,7/22/2017,11/18/2018
4837,Carnegie Mellon University,4/30/2016,05/08/2019
4839,University of Delaware,08/05/2017,03/01/2019
4840,University of Washington,11/01/2017,06/11/2019
4842,"University of California, Los Angeles (UCLA)",1/27/2017,1/20/2020
4842,University of Utah,4/18/2017,09/09/2019
4844,Florida State University,7/29/2016,11/28/2018
4844,University of Kansas,08/04/2016,10/04/2018
4845,Emory University,12/07/2017,12/14/2018
4846,"University of Maryland, College Park",12/19/2017,08/04/2019
4846,New York University,9/16/2016,8/15/2018
4850,"University of Maryland, College Park",08/02/2016,4/22/2018
4850,University of Virginia,5/13/2016,10/15/2018
4850,Massachusets Institute of Technology,04/02/2017,01/05/2020
4852,Boston College,12/31/2017,02/05/2019
4852,University of Illinois at Urbana-Champaign,7/26/2017,06/09/2018
4853,University of Texas at Austin,07/03/2016,6/17/2019
4854,Case Western Reserve University,2/27/2017,1/31/2019
4857,"University of California, Irvine",9/17/2017,03/03/2019
4857,University of Minnesota,5/31/2017,07/02/2019
4857,Stanford University,4/18/2017,05/11/2019
4858,Boston College,4/14/2017,02/12/2020
4858,University of Minnesota,07/11/2016,8/15/2019
4858,"University of California, Los Angeles (UCLA)",4/17/2017,07/03/2019
4859,University of Virginia,5/22/2016,09/08/2019
4859,Wayne State University,2/19/2017,8/18/2019
4859,University of Connecticut,11/22/2017,02/03/2020
4863,Boston College,10/22/2016,06/09/2019
4868,Boston University,09/10/2016,3/17/2018
4876,Dartmouth College,02/09/2017,11/09/2019
4876,University of Delaware,8/31/2017,2/25/2020
4876,"University of California, Santa Barbara (UCSB)",4/14/2017,2/15/2018
4877,University of Rochester,7/18/2016,05/02/2018
4879,Johns Hopkins University,10/27/2016,10/28/2018
4883,Colorado State University,08/11/2016,2/21/2020
4883,University of Notre Dame,02/04/2017,04/08/2019
4884,Tufts University,06/12/2017,2/14/2020
4884,University of Iowa,8/30/2016,1/17/2019
4884,"University of Colorado, Denver",8/30/2016,7/25/2018
4885,Washington University in St. Louis,11/12/2016,4/16/2020
4885,"University of Maryland, Baltimore County",06/09/2016,03/01/2019
4886,The University of Georgia,06/06/2016,04/05/2020
4886,University of Texas Dallas,10/15/2016,03/12/2019
4886,Oregon State University,07/01/2017,11/08/2019
4889,Washington University in St. Louis,09/11/2016,1/24/2020
4889,University of Connecticut,2/15/2017,2/25/2019
4891,"University of California, Santa Barbara (UCSB)",6/22/2017,06/05/2018
4892,"University of California, Santa Barbara (UCSB)",09/12/2017,3/26/2020
4893,"University of Illinois, Chicago (UIC)",10/12/2017,12/05/2018
4895,Washington State University,12/18/2016,10/14/2018
4897,Tulane University,08/06/2017,9/14/2018
4897,Johns Hopkins University,11/07/2016,10/19/2019
4897,Tufts University,3/16/2017,8/17/2019
4898,Lehigh University,10/20/2016,11/06/2018
4899,Wayne State University,6/14/2016,02/03/2019
4899,University of Miami,07/05/2017,9/30/2019
4900,University of Connecticut,3/24/2017,08/05/2018
4900,"Stony Brook University, State University of New York",11/12/2016,01/11/2020
4903,Brandeis University,4/19/2017,8/22/2018
4903,Boston College,12/25/2017,01/03/2018
4903,University of Hawai,04/09/2017,04/05/2020
4904,"University of North Carolina, Chapel Hill",3/23/2017,07/08/2019
4904,Emory University,05/11/2017,07/11/2018
4907,Georgetown University,8/28/2017,6/27/2018
4910,University of Vermont,3/20/2017,1/17/2018
4910,Northwestern University,1/31/2017,8/31/2018
4910,Indiana University Bloomington,05/05/2016,6/25/2018
4915,Texas A&M University,12/09/2016,5/24/2019
4915,Purdue University,11/09/2016,02/07/2019
4915,Cornell University,7/31/2016,10/22/2019
4916,Rensselaer Polytechnic University,06/12/2016,9/26/2018
4917,Arizona State University,4/20/2017,7/13/2019
4921,University of Oklahoma,05/01/2016,10/29/2019
4921,University of Minnesota,3/15/2017,06/02/2018
4922,University of Pennsylvania,11/29/2016,5/29/2018
4926,Yale University,12/05/2017,5/23/2018
4927,Northwestern University,9/28/2017,1/27/2018
4927,"University of Colorado, Denver",9/22/2017,5/13/2018
4927,University of Delaware,06/10/2017,09/03/2019
4930,Illinois Institute of Technology,4/21/2017,6/29/2018
4934,Princeton University,1/20/2017,2/24/2019
4935,Arizona State University,1/18/2017,10/21/2018
4935,The Katz School at Yeshiva University,10/07/2017,06/11/2019
4936,Georgetown University,8/26/2017,08/08/2018
4936,The New School,6/22/2017,02/07/2020
4939,Virginia Polytechnic Institute and State University,5/27/2017,4/26/2018
4940,Wayne State University,04/10/2017,1/29/2020
4940,"University of California, Los Angeles (UCLA)",4/22/2017,7/28/2019
4940,"University of Illinois, Chicago (UIC)",03/04/2017,08/03/2018
4941,The Ohio State University,2/18/2017,08/08/2019
4942,Boston University,10/03/2017,6/19/2019
4943,Rutgers University - New Brunswick,7/17/2017,10/09/2019
4945,Virginia Polytechnic Institute and State University,6/22/2016,8/23/2019
4945,University of New Mexico,10/01/2016,11/02/2019
4945,Case Western Reserve University,9/24/2017,9/29/2018
4947,Yale University,3/24/2017,2/26/2019
4947,University of Florida,7/19/2016,3/13/2019
4947,"University of California, Santa Cruz",01/05/2017,8/27/2018
4948,Boston College,07/11/2017,04/11/2019
4948,Brandeis University,9/16/2016,4/25/2018
4948,Rutgers University - New Brunswick,4/28/2016,7/14/2019
4953,University of Illinois at Urbana-Champaign,09/11/2017,03/07/2019
4956,University of Vermont,06/09/2017,02/12/2020
4957,Northwestern University,10/13/2017,04/08/2018
4959,Brown University,10/06/2016,06/04/2019
4960,University of Colorado Boulder,09/10/2016,11/24/2018
4965,Rutgers University - New Brunswick,11/25/2017,3/30/2020
4972,George Washington University,12/27/2016,4/13/2018
4972,Georgetown University,8/18/2017,1/29/2018
4972,Massachusets Institute of Technology,12/05/2016,04/03/2020
4973,Yale University,03/03/2017,10/29/2019
4973,Boston College,9/27/2017,8/13/2019
4976,University of Massachusetts Amherst,4/29/2017,11/18/2019
4977,Illinois Institute of Technology,4/17/2017,8/14/2018
4977,"Stony Brook University, State University of New York",10/09/2017,3/17/2020
4977,University of Illinois at Urbana-Champaign,8/18/2017,04/08/2018
4978,Colorado State University,5/25/2016,12/15/2019
4978,"University of California, Santa Cruz",07/04/2017,12/24/2018
4979,Boston University,10/17/2016,8/31/2018
4980,Massachusets Institute of Technology,07/10/2017,10/20/2018
4982,"University of Maryland, Baltimore County",7/13/2017,9/14/2019
4986,Brown University,5/15/2017,10/30/2018
4986,Florida State University,10/09/2016,7/15/2019
4987,The University of Arizona,1/26/2017,6/18/2019
4988,University of Southern California,7/22/2016,11/10/2018
4989,"University of California, Irvine",11/16/2016,05/04/2019
4989,"University of Colorado, Denver",12/08/2016,05/12/2018
4990,Virginia Polytechnic Institute and State University,5/22/2016,12/24/2018
4990,University of Wisconsin-Madison,10/11/2017,09/08/2018
4990,University of Hawai,2/28/2017,3/18/2019
4991,"University of California, Berkeley (UCB)",12/11/2016,08/04/2019
4992,University of Oklahoma,8/22/2017,4/25/2019
4995,University of New Mexico,05/04/2016,02/07/2020
4995,Princeton University,11/13/2016,12/21/2018
4998,University of Pittsburgh,03/09/2017,11/09/2019
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
